link,data,miasto,dzielnica,cena,od,poziom,umeblowanie,zabudowa,powierzchnia,pokoje,czynsz dodatkowo
https://www.olx.pl/oferta/saska-kepa-mieszkanie-wynajem-okazja-centrum-for-rent-praga-poludnie-CID3-IDJ9skj.html#bea34531db;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,1900,Osoby prywatnej,Parter,1,Blok,50,3,600
https://www.olx.pl/oferta/kawalerka-31m-do-wynajmu-CID3-IDJuC57.html#908e50fc64,17 kwietnia 2021,"Warszawa,",Ursus,1300,Osoby prywatnej,1,1,Apartamentowiec,31,Kawalerka,400
https://www.olx.pl/oferta/komfortowa-kawalerka-30-m2-ul-gorczewska-CID3-IDJlc1a.html#67d7dd83b9,17 kwietnia 2021,"Warszawa,",Bemowo,1550,Osoby prywatnej,4,1,Apartamentowiec,30,Kawalerka,350
https://www.olx.pl/oferta/2-pokojowe-mieszkanie-37m2-bielany-CID3-IDImkWK.html#aebf69ee9d,17 kwietnia 2021,"Warszawa,",Bielany,1430,Osoby prywatnej,8,1,Blok,37,2,370
https://www.olx.pl/oferta/mieszkanie-na-kwarantanne-warszawa-saska-kepa-kwarantanna-izolacja-CID3-IDJ0WjN.html#bf67b634bc,17 kwietnia 2021,"Warszawa,",Praga-Południe,800,Osoby prywatnej,4,1,Kamienica,18,Kawalerka,1
https://www.olx.pl/oferta/mieszkanie-3-pokoje-bezposrednio-ul-grenadierow-CID3-IDIPDRZ.html#db57b3b96a;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,2100,Osoby prywatnej,2,1,Kamienica,54,3,600
https://www.olx.pl/oferta/kawalerka-33-m2-stara-ochota-kolo-pl-narutowicza-CID3-IDIYhem.html#422618dedf,17 kwietnia 2021,"Warszawa,",Ochota,1900,Osoby prywatnej,2,1,Kamienica,33,Kawalerka,200
https://www.olx.pl/oferta/pokoje-dla-dziewczyn-na-saskiej-kepie-ul-miedzynarodowa-CID3-IDJu81r.html#462c1f036d;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,700,Osoby prywatnej,2,1,Blok,56,3,1
https://www.olx.pl/oferta/mieszkanie-dwupokojowe-z-aneksem-ogrodkiem-i-garazem-bialoleka-CID3-IDJ0G2o.html#db10b50a4b,17 kwietnia 2021,"Warszawa,",Białołęka,1700,Osoby prywatnej,Parter,1,Blok,48,2,450
https://www.olx.pl/oferta/wola-2-pok-mieszk-kuchnia-52m2-dzielna-1550zl-CID3-IDJtqp5.html#37e50b5da4,16 kwietnia 2021,"Warszawa,",Wola,1550,Biuro / Deweloper,4,1,Kamienica,52,2,550
https://www.olx.pl/oferta/kawalerka-wynajem-warszawa-mlociny-przy-metrze-CID3-IDIWExk.html#ff23ca5e79;promoted,16 kwietnia 2021,"Warszawa,",Bielany,2000,Osoby prywatnej,1,1,Apartamentowiec,36,Kawalerka,1
https://www.olx.pl/oferta/wynajme-mieszkanie-32m2-CID3-IDJtAtO.html#07ae91178c,16 kwietnia 2021,"Warszawa,",Mokotów,1800,Osoby prywatnej,2,1,Blok,32,2,400
https://www.olx.pl/oferta/lazienki-3-pokoje-z-loggia-widok-bezpieczna-i-prestizowa-lokalizacja-CID3-IDH49re.html#0d85410fb0;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,2800,Osoby prywatnej,4,1,Blok,46,4,1
https://www.olx.pl/oferta/2-pokoje-z-balkonem-na-bielanach-CID3-IDJoiqF.html#0d85410fb0;promoted,17 kwietnia 2021,"Warszawa,",Bielany,1750,Osoby prywatnej,2,1,Kamienica,37,2,390
https://www.olx.pl/oferta/mieszkanie-przy-stacji-metra-wilanowska-wraz-z-miejscem-postojowym-CID3-IDJueZz.html#aebf69ee9d,17 kwietnia 2021,"Warszawa,",Mokotów,1800,Osoby prywatnej,7,1,Apartamentowiec,35,Kawalerka,300
https://www.olx.pl/oferta/wynajme-mieszkanie-ursynow-meander-2pok-z-balkonem-CID3-IDDwjU2.html#4c015e879d,17 kwietnia 2021,"Warszawa,",Ursynów,1600,Osoby prywatnej,Parter,1,Blok,42,2,520
https://www.olx.pl/oferta/mieszkanie-2-pokojowe-zabkowska-koneser-praga-CID3-IDJ3MJd.html#bea34531db,18 kwietnia 2021,"Warszawa,",Praga-Północ,1850,Osoby prywatnej,3,1,Blok,38,2,450
https://www.olx.pl/oferta/mieszkanie-3-pokojowe-60m2-osiedle-wilno-CID3-IDJtAN4.html#07ae91178c;promoted,16 kwietnia 2021,"Warszawa,",Targówek,2300,Osoby prywatnej,1,1,Blok,60,3,750
https://www.olx.pl/oferta/zoliborz-ul-rydygiera-2-pokoje-do-wynajecia-CID3-IDHkGUA.html#3365edd0d1,17 kwietnia 2021,"Warszawa,",Żoliborz,2500,Osoby prywatnej,1,1,Apartamentowiec,44,2,100
https://www.olx.pl/oferta/ursynow-2pokoje-metro-imielin-nowe-budownictwo-CID3-IDJu8ST.html#462c1f036d;promoted,17 kwietnia 2021,"Warszawa,",Ursynów,2400,Osoby prywatnej,7,1,Blok,56,2,1
https://www.olx.pl/oferta/duza-kawalerka-z-wanna-parking-0-zl-zeran-promocyjna-cena-najmu-CID3-IDJqVzS.html#db57b3b96a;promoted,17 kwietnia 2021,"Warszawa,",Białołęka,1195,Osoby prywatnej,Parter,1,Blok,20,Kawalerka,350
https://www.olx.pl/oferta/mieszkanie-po-remoncie-w-superlokalizacji-przy-metrze-CID3-IDJmyLl.html#db10b50a4b;promoted,17 kwietnia 2021,"Warszawa,",Targówek,1950,Osoby prywatnej,10,0,Blok,50,2,650
https://www.olx.pl/oferta/do-wynajecia-mieszkanie-46m2-ulica-lukowska-rezydencja-quatro-CID3-IDGoanb.html#462c1f036d,17 kwietnia 2021,"Warszawa,",Praga-Południe,1600,Osoby prywatnej,2,1,Blok,46,2,500
https://www.olx.pl/oferta/przy-metrze-wilanowska-32m2-CID3-IDJj1XA.html#908e50fc64;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,2300,Osoby prywatnej,2,1,Apartamentowiec,32,2,1
https://www.olx.pl/oferta/2-pokoje-widna-oddzielna-kuchnia-szegedynska-bielany-metro-CID3-IDIydA8.html#1b4eb01e1c,16 kwietnia 2021,"Warszawa,",Bielany,1600,Osoby prywatnej,8,1,Blok,54,2,1
https://www.olx.pl/oferta/fajne-mieszkanie-5-min-od-ronda-onz-i-metra-CID3-IDJd2Cu.html#3365edd0d1,16 kwietnia 2021,"Warszawa,",Wola,1000,Osoby prywatnej,Powyżej 10,1,Blok,27,2,560
https://www.olx.pl/oferta/atrakcyjne-mieszkanie-kawalerka-wynajem-umeblowana-CID3-IDJuKWW.html#4a0499b52f,18 kwietnia 2021,"Warszawa,",Ochota,800,Osoby prywatnej,3,1,Blok,17,Kawalerka,200
https://www.olx.pl/oferta/lokal-2-pokoje-po-remoncie-w-centrum-ul-piekna-na-biuro-lub-mieszkanie-CID3-IDIYzAs.html#72d7a7dc4d;promoted,16 kwietnia 2021,"Warszawa,",Śródmieście,2700,Biuro / Deweloper,1,0,Kamienica,49,2,320
https://www.olx.pl/oferta/kawalerka-14m2-do-wynajecia-warszawa-ul-minska-22-przy-swps-soho-CID3-IDIatRA.html#db10b50a4b,17 kwietnia 2021,"Warszawa,",Praga-Północ,1170,Osoby prywatnej,1,1,Kamienica,14,Kawalerka,280
https://www.olx.pl/oferta/piekne-m3-z-widokiem-jak-na-wakacjach-park-niczym-las-czyli-sadyzoli-CID3-IDJfgSI.html#07ae91178c;promoted,16 kwietnia 2021,"Warszawa,",Żoliborz,1100,Biuro / Deweloper,4,1,Blok,53,3,500
https://www.olx.pl/oferta/mieszkanie-dwupokojowe-w-apartamentowcu-CID3-IDJtDaT.html#ff23ca5e79,16 kwietnia 2021,"Warszawa,",Praga-Południe,2800,Osoby prywatnej,5,1,Apartamentowiec,54,2,1
https://www.olx.pl/oferta/duza-kawalerka-z-wanna-parking-0-zl-zeran-promocyjna-cena-najmu-CID3-IDJqVzS.html#5a80808650;promoted,17 kwietnia 2021,"Warszawa,",Białołęka,1195,Osoby prywatnej,Parter,1,Blok,20,Kawalerka,350
https://www.olx.pl/oferta/ochota-rakowiec-swiezo-wyremontowane-mieszkanie-CID3-IDJunKm.html#839a743bc2;promoted,17 kwietnia 2021,"Warszawa,",Ochota,2000,Osoby prywatnej,Parter,1,Blok,38,2,50
https://www.olx.pl/oferta/apartament-na-mokotowie-blisko-wisly-i-lazienek-CID3-IDJqjxv.html#bd20095740;promoted,16 kwietnia 2021,"Warszawa,",Mokotów,3800,Osoby prywatnej,3,1,Apartamentowiec,66,2,600
https://www.olx.pl/oferta/m2-z-balkonem-i-widokiem-po-remoncie-metro-swietokrzyska-CID3-IDJmcg2.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Śródmieście,2580,Osoby prywatnej,7,1,Blok,37,2,150
https://www.olx.pl/oferta/wlasciciel-2-pokoje-przy-metrze-wierzbno-CID3-IDJmqT6.html#72d7a7dc4d;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,2500,Osoby prywatnej,1,1,Blok,38,2,1
https://www.olx.pl/oferta/mokotow-3-pokojowe-jasne-mieszkanie-z-balkonem-58m-parking-CID3-IDJ0J8x.html#bf67b634bc,17 kwietnia 2021,"Warszawa,",Mokotów,2900,Osoby prywatnej,4,1,Blok,58,3,1
https://www.olx.pl/oferta/bezposrednio-nowoczesne-dwa-pokoje-51-m2-z-duzym-balkonem-CID3-IDJdc6M.html#ff23ca5e79;promoted,16 kwietnia 2021,"Warszawa,",Mokotów,1650,Osoby prywatnej,3,1,Blok,51,2,950
https://www.olx.pl/oferta/2-pokojowe-bezposrednio-praga-poludnie-warszaw-CID3-IDIzdTp.html#5a80808650;promoted,16 kwietnia 2021,"Warszawa,",Praga-Południe,1500,Osoby prywatnej,Parter,1,Kamienica,62,2,810
https://www.olx.pl/oferta/dwupokojowe-mieszkanie-warszawa-goclaw-CID3-IDJrmcf.html#bd20095740;promoted,16 kwietnia 2021,"Warszawa,",Praga-Południe,1500,Osoby prywatnej,3,1,Blok,56,2,850
https://www.olx.pl/oferta/bielany-2-pokoje-osobna-kuchnia-CID3-IDJ11yk.html#72d7a7dc4d,17 kwietnia 2021,"Warszawa,",Wola,1800,Osoby prywatnej,1,1,Blok,46,2,550
https://www.olx.pl/oferta/wynajme-kawalerke-na-bielanach-wrzeciono-CID3-IDIVULk.html#bea34531db;promoted,18 kwietnia 2021,"Warszawa,",Żoliborz,1700,Osoby prywatnej,4,1,Blok,25,Kawalerka,1
https://www.olx.pl/oferta/nowe-mieszkanie-bialoleka-CID3-IDJoWN1.html#4a0499b52f,18 kwietnia 2021,"Warszawa,",Białołęka,2900,Biuro / Deweloper,3,1,Blok,61,3,560
https://www.olx.pl/oferta/mieszkanie-3-pok-53m2-mokotow-CID3-IDJa6p5.html#4c015e879d;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,2150,Osoby prywatnej,2,1,Blok,53,3,1
https://www.olx.pl/oferta/nowa-kawalerka-na-ursusie-posag-7-panien-CID3-IDJuL8b.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Ursus,1045,Osoby prywatnej,7,1,Apartamentowiec,14,Kawalerka,350
https://www.olx.pl/oferta/dobre-mieszkanie-do-wynajecia-CID3-IDJ3J6n.html#839a743bc2;promoted,17 kwietnia 2021,"Warszawa,",Bielany,2600,Osoby prywatnej,5,1,Blok,56,2,5
https://www.olx.pl/oferta/saska-kepa-mieszkanie-wynajem-okazja-centrum-for-rent-praga-poludnie-CID3-IDJ9skj.html#462c1f036d;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,1900,Osoby prywatnej,Parter,1,Blok,50,3,600
https://www.olx.pl/oferta/mieszkanie-41m-ul-rossiniego-bialoleka-CID3-IDJrz8J.html#422618dedf;promoted,16 kwietnia 2021,"Warszawa,",Białołęka,1800,Biuro / Deweloper,2,1,Blok,41,2,400
https://www.olx.pl/oferta/kawalerka-bielany-18-m2-CID3-IDJgHAh.html#db57b3b96a,17 kwietnia 2021,"Warszawa,",Bielany,1450,Osoby prywatnej,3,1,Blok,25,Kawalerka,50
https://www.olx.pl/oferta/wynajme-2-pokojowe-mieszkanie-na-muranowie-CID3-IDGtRzY.html#fd074becd5;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,1800,Osoby prywatnej,3,1,Kamienica,50,2,1
https://www.olx.pl/oferta/3-pokojowe-mieszkanie-na-bemowie-do-wynajecia-CID3-IDJtIPp.html#25e8bbc894,16 kwietnia 2021,"Warszawa,",Bemowo,2500,Osoby prywatnej,6,1,Blok,52,3,1
https://www.olx.pl/oferta/pokoj-przy-placu-grzybowskim-centrum-CID3-IDJtzm7.html#07ae91178c;promoted,16 kwietnia 2021,"Warszawa,",Śródmieście,900,Osoby prywatnej,Powyżej 10,1,Blok,10,3,250
https://www.olx.pl/oferta/wynajme-mieszkanie-na-dalszy-podnajem-w-atrakcyjnej-lokalizacji-CID3-IDJuw0y.html#fd074becd5;promoted,17 kwietnia 2021,"Warszawa,",Wola,2800,Osoby prywatnej,2,0,Blok,80,4,800
https://www.olx.pl/oferta/wynajme-mieszkanie-3-pokoje-warszawa-wola-ul-olbrachta-przy-metrze-CID3-IDIuMuc.html#25e8bbc894,16 kwietnia 2021,"Warszawa,",Wola,1850,Osoby prywatnej,Parter,1,Blok,50,3,650
https://www.olx.pl/oferta/mieszkanie-2-pokojowe-wynajem-wynajme-warszawa-wesola-net-free-CID3-IDBAHPv.html#14aaf70e72;promoted,13 kwietnia 2021,"Warszawa,",Wesoła,1800,Biuro / Deweloper,Parter,1,Pozostałe,45,2,1
https://www.olx.pl/oferta/2-pokoje-ursynow-2300-CID3-IDJtf05.html#5a80808650;promoted,16 kwietnia 2021,"Warszawa,",Ursynów,2300,Biuro / Deweloper,5,1,Blok,50,2,400
https://www.olx.pl/oferta/mieszkanie-na-muranowie-CID3-IDJfcAS.html#1b4eb01e1c,16 kwietnia 2021,"Warszawa,",Wola,2200,Osoby prywatnej,3,1,Blok,33,Kawalerka,1
https://www.olx.pl/oferta/mieszkanie-2-pokojowe-bielany-CID3-IDJskcK.html#5a80808650;promoted,15 kwietnia 2021,"Warszawa,",Bielany,2000,Osoby prywatnej,5,1,Blok,50,2,500
https://www.olx.pl/oferta/zielone-zacisze-40m2-z-klimatyzacja-kompletnie-wyposazone-CID3-IDIYPfS.html#4c015e879d;promoted,17 kwietnia 2021,"Warszawa,",Targówek,1700,Osoby prywatnej,4,1,Blok,40,2,450
https://www.olx.pl/oferta/mieszkanie-wynajem-na-sesje-zdjeciowe-plan-filmowy-CID3-IDImYXN.html#67d7dd83b9,17 kwietnia 2021,"Warszawa,",Śródmieście,400,Osoby prywatnej,4,1,Kamienica,25,Kawalerka,1
https://www.olx.pl/oferta/wynajme-mieszkanie-32m-kawalerka-warszawa-praga-poludnie-bezposrednio-CID3-IDJptEJ.html#07ae91178c;promoted,16 kwietnia 2021,"Warszawa,",Praga-Południe,1600,Osoby prywatnej,Parter,1,Blok,32,Kawalerka,200
https://www.olx.pl/oferta/mieszkanie-38m2-wysoki-standard-ul-szlachecka-CID3-IDJkrWt.html#db57b3b96a,17 kwietnia 2021,"Warszawa,",Białołęka,1900,Osoby prywatnej,4,1,Blok,38,2,300
https://www.olx.pl/oferta/okazja-mieszkanie-na-wynajem-z-ogrodkiem-garazem-aluzyjna-bialoleka-CID3-IDICwHF.html#67d7dd83b9,17 kwietnia 2021,"Warszawa,",Białołęka,1900,Osoby prywatnej,Parter,1,Blok,48,2,1
https://www.olx.pl/oferta/kawalerka-na-wynajem-bemowo-z-ogrodkiem-garaz-podziemny-CID3-IDJieoI.html#67d7dd83b9,17 kwietnia 2021,"Warszawa,",Bemowo,1800,Osoby prywatnej,Parter,1,Blok,32,Kawalerka,290
https://www.olx.pl/oferta/2-pokoje-metro-wierzbno-ciche-jasne-mieszkanie-CID3-IDIMxNq.html#bea34531db;promoted,15 kwietnia 2021,"Warszawa,",Mokotów,1750,Osoby prywatnej,3,1,Blok,37,2,350
https://www.olx.pl/oferta/wspaniala-kawalerka-w-centrum-po-prawej-stronie-wisly-CID3-IDIxBaf.html#db10b50a4b;promoted,9 kwietnia 2021,"Warszawa,",Praga-Północ,1400,Osoby prywatnej,2,1,Kamienica,32,Kawalerka,300
https://www.olx.pl/oferta/piekne-2-pok-po-remoncie-ul-elektoralna-CID3-IDJtwgV.html#5a80808650,16 kwietnia 2021,"Warszawa,",Śródmieście,2000,Biuro / Deweloper,5,1,Kamienica,36,2,1
https://www.olx.pl/oferta/urocza-kawalerka-od-30-4-parking-kanal-zeran-modlinska-plochocinska16c-CID3-IDI4enq.html#1b4eb01e1c;promoted,16 kwietnia 2021,"Warszawa,",Białołęka,1249,Biuro / Deweloper,2,1,Blok,20,Kawalerka,299
https://www.olx.pl/oferta/mieszkanie-60m2-jablonna-legionowo-CID3-IDHwApn.html#72d7a7dc4d;promoted,16 kwietnia 2021,"Warszawa,",Białołęka,2000,Osoby prywatnej,Parter,1,Dom,60,3,1
https://www.olx.pl/oferta/cicha-widna-i-ciepla-kawalerka-CID3-IDJuceg.html#422618dedf,17 kwietnia 2021,"Warszawa,",Białołęka,1600,Osoby prywatnej,4,1,Blok,34,Kawalerka,1
https://www.olx.pl/oferta/wynajme-mieszkanie-teren-zamkniety-spokojna-okolica-internet-CID3-IDJuDkA.html#908e50fc64,17 kwietnia 2021,"Warszawa,",Włochy,2100,Osoby prywatnej,Parter,1,Kamienica,40,2,1
https://www.olx.pl/oferta/kawalerka-studio-na-granicy-ochota-wlochy-CID3-IDIS4cH.html#bf67b634bc;promoted,17 kwietnia 2021,"Warszawa,",Włochy,1299,Osoby prywatnej,4,1,Blok,20,Kawalerka,199
https://www.olx.pl/oferta/wynajme-mieszkanie-40m2-CID3-IDJtx0C.html#5a80808650,16 kwietnia 2021,"Warszawa,",Ursus,1600,Osoby prywatnej,3,1,Blok,40,2,500
https://www.olx.pl/oferta/do-wynajecia-mieszkanie-70m-garaz-podziemny-CID3-IDJfU4N.html#2356d92a79,17 kwietnia 2021,"Warszawa,",Praga-Południe,2700,Osoby prywatnej,3,1,Blok,70,3,1
https://www.olx.pl/oferta/nowe-3-pokojowe-mieszkanie-do-wynajecia-48m2-z-ogrodkiem-rezerwacja-CID3-IDJ5VDv.html#bf67b634bc,17 kwietnia 2021,"Warszawa,",Ursus,2100,Osoby prywatnej,Parter,0,Blok,48,3,550
https://www.olx.pl/oferta/mieszkanie-3-pokoje-nowodwory-CID3-IDJhkun.html#462c1f036d,17 kwietnia 2021,"Warszawa,",Białołęka,1900,Osoby prywatnej,1,1,Blok,46,3,1
https://www.olx.pl/oferta/dwupokojowe-kinowa-do-wynajecia-szybki-dojazd-do-centrum-CID3-IDJjduV.html#839a743bc2,17 kwietnia 2021,"Warszawa,",Praga-Południe,1700,Osoby prywatnej,3,1,Blok,35,2,480
https://www.olx.pl/oferta/kawalerka-studio-30-m2-aleja-jana-pawla-ii-blisko-metro-srodmiescie-CID3-IDDsjHy.html#fd074becd5;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,1785,Osoby prywatnej,2,1,Kamienica,30,Kawalerka,415
https://www.olx.pl/oferta/40-m2-w-centrum-srebrna-6-CID3-IDJu0kn.html#db10b50a4b,17 kwietnia 2021,"Warszawa,",Śródmieście,2800,Osoby prywatnej,4,1,Blok,40,2,1
https://www.olx.pl/oferta/one-room-available-in-a-shared-apartment-at-ul-harfowa-ochota-CID3-IDIFdtX.html#4c015e879d,17 kwietnia 2021,"Warszawa,",Ochota,1100,Osoby prywatnej,2,1,Apartamentowiec,44,2,100
https://www.olx.pl/oferta/kawalerka-31-m-obok-metra-pulawska-238-dobra-lokalizacja-park-CID3-IDJpMN9.html#3365edd0d1;promoted,16 kwietnia 2021,"Warszawa,",Mokotów,1900,Osoby prywatnej,1,1,Blok,31,Kawalerka,80
https://www.olx.pl/oferta/mieszkanie-na-wynajem-dolny-mokotow-3-pokojowe-CID3-IDITtgQ.html#5a80808650;promoted,16 kwietnia 2021,"Warszawa,",Mokotów,2500,Biuro / Deweloper,3,1,Blok,62,3,400
https://www.olx.pl/oferta/2-pokoje-52-m2-bielany-ul-boguslawskiego-CID3-IDJuGei.html#0d85410fb0;promoted,17 kwietnia 2021,"Warszawa,",Bielany,2100,Osoby prywatnej,7,1,Blok,52,2,200
https://www.olx.pl/oferta/wynajme-kawalerke-w-wa-tarchomin-ul-starowislna-osiedle-port-zeran-CID3-IDIsQWa.html#bf67b634bc;promoted,17 kwietnia 2021,"Warszawa,",Białołęka,1700,Osoby prywatnej,2,1,Blok,32,Kawalerka,1
https://www.olx.pl/oferta/wynajme-mieszkanie-2-pokojowe-pierwszy-lokator-CID3-IDHVJGg.html#0d85410fb0,17 kwietnia 2021,"Warszawa,",Bemowo,2400,Osoby prywatnej,1,1,Blok,44,2,1
https://www.olx.pl/oferta/3-pokojowe-mieszkanie-na-nowej-pradze-CID3-IDJuzDA.html#72d7a7dc4d;promoted,17 kwietnia 2021,"Warszawa,",Praga-Północ,2400,Osoby prywatnej,2,1,Kamienica,50,3,600
https://www.olx.pl/oferta/mieszkanie-40m2-bialoleka-ul-ceramiczna-18-CID3-IDJuj48.html#bf67b634bc,17 kwietnia 2021,"Warszawa,",Białołęka,1850,Osoby prywatnej,2,1,Blok,40,2,1
https://www.olx.pl/oferta/do-wynajecia-3-pokoje-70-mkw-ochota-park-szczesliwicki-CID3-IDHTArU.html#422618dedf;promoted,17 kwietnia 2021,"Warszawa,",Ochota,2100,Osoby prywatnej,1,1,Blok,70,3,860
https://www.olx.pl/oferta/nowa-kawalerka-na-ursusie-bezposrednio-tanio-okazja-CID3-IDJ3TgT.html#fd074becd5;promoted,17 kwietnia 2021,"Warszawa,",Ursus,1045,Osoby prywatnej,5,1,Apartamentowiec,14,Kawalerka,350
https://www.olx.pl/oferta/bezposrednio-2-pokoje-garaz-komorka-40-m-od-zaraz-zupnicza-CID3-IDJu3o7.html#67d7dd83b9;promoted,17 kwietnia 2021,"Warszawa,",Praga-Południe,2000,Osoby prywatnej,3,0,Apartamentowiec,40,2,500
https://www.olx.pl/oferta/nowoczesne-luksusowe-mieszkanie-na-gornym-mokotowie-do-wynajecia-CID3-IDJnZkV.html#3365edd0d1;promoted,16 kwietnia 2021,"Warszawa,",Mokotów,2900,Osoby prywatnej,2,1,Kamienica,36,2,1
https://www.olx.pl/oferta/mieszkanie-bemowo-gorczewska-228-55m2-2-pokoje-miejsce-postojowe-CID3-IDH0vaf.html#bea34531db,18 kwietnia 2021,"Warszawa,",Bemowo,2500,Osoby prywatnej,2,1,Blok,55,2,1
https://www.olx.pl/oferta/przestronne-i-ciche-mieszkanie-w-centrum-warszawy-CID3-IDJujAz.html#bf67b634bc,17 kwietnia 2021,"Warszawa,",Śródmieście,2800,Osoby prywatnej,7,1,Blok,40,2,1
https://www.olx.pl/oferta/mieszkanie-do-wynajecia-po-remoncie-CID3-IDIPUCq.html#908e50fc64,17 kwietnia 2021,"Warszawa,",Ursynów,2500,Osoby prywatnej,4,1,Apartamentowiec,71,3,250
https://www.olx.pl/oferta/2pokojowe-mieszkanie-z-garazem-wysoki-standard-zoliborz-artystyczny-CID3-IDJ34tL.html#bea34531db,18 kwietnia 2021,"Warszawa,",Żoliborz,2300,Osoby prywatnej,4,1,Apartamentowiec,43,2,550
https://www.olx.pl/oferta/bezposrednio-kawalerka-30m2-goclaw-nowe-budownictwo-CID3-IDJunJv.html#839a743bc2,17 kwietnia 2021,"Warszawa,",Praga-Południe,1700,Osoby prywatnej,4,1,Apartamentowiec,30,Kawalerka,450
https://www.olx.pl/oferta/bez-posrednikow-wysoki-standard-duza-loggia-3-5-km-palac-kultury-CID3-IDJ3fHR.html#37e50b5da4,16 kwietnia 2021,"Warszawa,",Wola,3000,Osoby prywatnej,1,1,Apartamentowiec,65,2,850
https://www.olx.pl/oferta/piekne-mieszkanie-na-muranowie-CID3-IDJd6rb.html#25e8bbc894;promoted,16 kwietnia 2021,"Warszawa,",Śródmieście,2500,Osoby prywatnej,1,1,Kamienica,50,2,1
https://www.olx.pl/oferta/mieszkanie-jednopokojowe-z-oddzielna-kuchnia-bezposrednio-CID3-IDJukVv.html#462c1f036d;promoted,17 kwietnia 2021,"Warszawa,",Praga-Północ,1400,Osoby prywatnej,6,1,Kamienica,28,Kawalerka,400
https://www.olx.pl/oferta/nowoczesne-studio-ochota-zwirki-i-wigury-CID3-IDJkpp2.html#1b4eb01e1c,16 kwietnia 2021,"Warszawa,",Ochota,1600,Osoby prywatnej,3,1,Blok,28,Kawalerka,1
https://www.olx.pl/oferta/mieszkanie-37m2-praga-poludnie-od-zaraz-CID3-IDI69Ba.html#3365edd0d1,16 kwietnia 2021,"Warszawa,",Praga-Południe,1700,Osoby prywatnej,Parter,1,Kamienica,37,Kawalerka,200
https://www.olx.pl/oferta/apartament-w-centrum-bliska-wola-warsaw-spire-swietna-lokalizacja-CID3-IDACD3s.html#0d85410fb0;promoted,17 kwietnia 2021,"Warszawa,",Wola,1900,Osoby prywatnej,2,1,Apartamentowiec,26,Kawalerka,300
https://www.olx.pl/oferta/sloneczna-kawalerka-na-bliskiej-woli-ul-sw-stanislawa-CID3-IDHWHKB.html#aebf69ee9d;promoted,17 kwietnia 2021,"Warszawa,",Wola,1600,Osoby prywatnej,1,1,Blok,26,Kawalerka,230
https://www.olx.pl/oferta/wynajme-mieszkanie-na-pradze-polnoc-przy-metrze-dworzec-wilenski-CID3-IDGWToy.html#ff23ca5e79;promoted,16 kwietnia 2021,"Warszawa,",Praga-Północ,1700,Osoby prywatnej,10,1,Blok,83,4,600
https://www.olx.pl/oferta/2-duze-pokoje-68-m2-ul-asfaltowa-metro-pole-mokotowskie-CID3-IDJkOeg.html#839a743bc2,17 kwietnia 2021,"Warszawa,",Mokotów,2940,Osoby prywatnej,2,1,Kamienica,68,2,1
https://www.olx.pl/oferta/piekne-mieszkanie-3-pokoje-sercu-warszawy-grzybowska-5-opcja-parking-CID3-IDCFOcY.html#462c1f036d;promoted,17 kwietnia 2021,"Warszawa,",Śródmieście,3450,Osoby prywatnej,2,1,Blok,58,3,450
https://www.olx.pl/oferta/kawalerka-garsoniera-srodmiescie-czerniakowska-141-mokotow-CID3-IDJ4w1s.html#aebf69ee9d,17 kwietnia 2021,"Warszawa,",Śródmieście,1250,Osoby prywatnej,2,1,Kamienica,27,Kawalerka,350
https://www.olx.pl/oferta/3-pok-mieszkanie-os-wilno-57m2-CID3-IDJuJm1.html#14aaf70e72,17 kwietnia 2021,"Warszawa,",Targówek,2300,Osoby prywatnej,3,1,Blok,57,3,700
https://www.olx.pl/oferta/mieszkanie-na-wynajem-galeria-mokotow-CID3-IDJgr8d.html#67d7dd83b9;promoted,17 kwietnia 2021,"Warszawa,",Mokotów,2300,Osoby prywatnej,6,1,Blok,50,2,1
https://www.olx.pl/oferta/sliczne-mieszkanie-na-ul-grzybowskiej-45m-2-pokoje-CID3-IDIZRpY.html#25e8bbc894,16 kwietnia 2021,"Warszawa,",Wola,2400,Osoby prywatnej,6,1,Apartamentowiec,45,2,927
https://www.olx.pl/oferta/wynajme-mieszkanie-CID3-IDIUeg3.html#4a0499b52f;promoted,18 kwietnia 2021,"Warszawa,",Targówek,1999,Osoby prywatnej,1,1,Blok,40,2,1
https://www.olx.pl/oferta/mieszkanie-32-m2-z-garazem-warszawa-bezposrednio-CID3-IDyjh3h.html#fd074becd5;promoted,17 kwietnia 2021,"Warszawa,",Ursus,1390,Biuro / Deweloper,1,1,Apartamentowiec,32,Kawalerka,200
